Codigo;Nombre;Referencia;Categoria;Descripcion;Partida arancelaria;Marca;Modelo;Nombre impuesto;Porcentaje impuesto;Tipo impuesto;Cuenta de ingresos;Cuenta de inventario;Cuenta de costo de venta;Unidad de medida;Codigo del producto o servicio;Venta en negativo;Precio: General;Costo unitario;Cantidad inicial en bodega: Principal;Cantidad minima en bodega: Principal;Cantidad maxima en bodega: Principal;Codigo de barras;FAMILIA;GARANTIA;GAMA;FECHA DE INGRESO (dd/mm/yyyy);PROVEEDOR;NUEVO;Mostrar item en tienda;Archivo_Origen;cantidad_actual
2396;EXTENSION OSBLACK 12FT WJ-46;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;10000,000000;5800,000000;0.0;0.0;0.0;745303848012;ENERGIA;30 DIAS;MEDIA;07/11/2022;ANDRES;Si;Si;Plantilla items - 2026-01-20 - 6.xlsx;
2397;EXTENSION OSBLACK 18FT WJ-46;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;15000,000000;7500,000000;0.0;0.0;0.0;7453038480185;ENERGIA;30 DIAS;MEDIA;07/11/2022;ANDRES;Si;Si;Plantilla items - 2026-01-20 - 6.xlsx;
2398;EXTENSION OSBLACK 20FT WJ-46;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;15000,000000;7800,000000;0.0;0.0;0.0;7453038480208;ENERGIA;30 DIAS;MEDIA;07/11/2022;ANDRES;Si;Si;Plantilla items - 2026-01-20 - 6.xlsx;
2399;EXTENSION OSBLACK 30FT WJ-46;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;19000,000000;10150,000000;0.0;0.0;0.0;7453038480307;ENERGIA;30 DIAS;MEDIA;07/11/2022;ANDRES;Si;Si;Plantilla items - 2026-01-20 - 6.xlsx;
2400;CARGADOR PORTATIL ASUS GAMER 20V 7.5A AS-G9;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;180000,000000;119900,000000;0.0;0.0;0.0;11283;CARGADORES PORTATILES;30 DIAS;MEDIA;07/11/2022;JALTECH;Si;Si;Plantilla items - 2026-01-20 - 6.xlsx;
2401;"SAMSUNG GALAXY TAB S6 LITE 10.4""";;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;1090000,000000;890000,000000;0.0;0.0;0.0;SM'P613NZIAXAR;CELULARES Y TABLETS;30 DIAS;MEDIA;07/11/2022;AMAZON;Si;Si;Plantilla items - 2026-01-20 - 6.xlsx;
2402;COMPUTADOR DE ESCRITORIO JANUS RYZEN 5 4600G+8+512;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;1590000,000000;1369000,000000;0.0;0.0;0.0;1365478998746654;COMPUTADORES;30 DIAS;MEDIA;07/11/2022;JANUS;Si;Si;Plantilla items - 2026-01-20 - 6.xlsx;
2403;GOOGLE CHROMECAST HD;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;179000,000000;105000,000000;0.0;0.0;0.0;810037290042;ACCESORIOS Y PERIFERICOS;30 DIAS;MEDIA;07/11/2022;AMAZON;Si;Si;Plantilla items - 2026-01-20 - 6.xlsx;
2404;CABLE TIPO C A TIPO C CAB265;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;8000,000000;3800,000000;0.0;0.0;0.0;7500907000927;CABLES CELULAR;30 DIAS;MEDIA;07/11/2022;OK TEC;Si;Si;Plantilla items - 2026-01-20 - 6.xlsx;
2405;DIADEMA ACER NITRO;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;135000,000000;88000,000000;0.0;0.0;0.0;4713883908733;GAMING;30 DIAS;MEDIA;07/11/2022;VARIOS;Si;Si;Plantilla items - 2026-01-20 - 6.xlsx;
2406;CABLE HDMI 1.8MTS EZI ENCAUCHETADO;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;12000,000000;5900,000000;0.0;0.0;0.0;790910339979;CABLES;30 DIAS;MEDIA;07/11/2022;WD;Si;Si;Plantilla items - 2026-01-20 - 6.xlsx;
2407;CABLE DE RED 3MTS CAT5 CK-LINK;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;6000,000000;2000,000000;0.0;0.0;0.0;790910341217;CABLES DE RED;30 DIAS;MEDIA;07/11/2022;WD;Si;Si;Plantilla items - 2026-01-20 - 6.xlsx;
2408;TECLADO USB MINI EZI;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;32000,000000;19500,000000;0.0;0.0;0.0;7702010370083;ACCESORIOS Y PERIFERICOS;30 DIAS;MEDIA;07/11/2022;WD;Si;Si;Plantilla items - 2026-01-20 - 6.xlsx;
2409;TECLADO USB MULTIMEDIA EZI;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;29000,000000;18000,000000;0.0;0.0;0.0;7702010370090;ACCESORIOS Y PERIFERICOS;30 DIAS;MEDIA;07/11/2022;WD;Si;Si;Plantilla items - 2026-01-20 - 6.xlsx;
2410;TARJETA DE RED PCI EXPRESS EZI PCE-RD;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;49000,000000;25000,000000;0.0;0.0;0.0;2708;REDES;30 DIAS;MEDIA;07/11/2022;WD;Si;Si;Plantilla items - 2026-01-20 - 6.xlsx;
2411;CD EN BLANCO SMART BUY;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;2000,000000;800,000000;0.0;0.0;0.0;4719303511941;ACCESORIOS Y PERIFERICOS;30 DIAS;MEDIA;07/11/2022;POETA;Si;Si;Plantilla items - 2026-01-20 - 6.xlsx;
2412;ADAPTADOR MICRO SD;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;3000,000000;1000,000000;0.0;0.0;0.0;25158;ACCESORIOS Y PERIFERICOS;30 DIAS;MEDIA;07/11/2022;POETA;Si;Si;Plantilla items - 2026-01-20 - 6.xlsx;
2413;CABLE DE DISCO DURO USB 3.0 JALTECH;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;15000,000000;8900,000000;0.0;0.0;0.0;1003400;CABLES;30 DIAS;MEDIA;07/11/2022;JALTECH;Si;Si;Plantilla items - 2026-01-20 - 6.xlsx;
2414;BASE REFRIGERANTE FAN 2 N99 JALTECH;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;45000,000000;24900,000000;0.0;0.0;0.0;10828;ACCESORIOS Y PERIFERICOS;30 DIAS;MEDIA;07/11/2022;JALTECH;Si;Si;Plantilla items - 2026-01-20 - 7.xlsx;
2415;ADAPTADOR USB TIPO C 3 EN 1 LH003 JALTECH;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;39000,000000;25900,000000;0.0;0.0;0.0;1118507;ACCESORIOS Y PERIFERICOS;30 DIAS;MEDIA;07/11/2022;JALTECH;Si;Si;Plantilla items - 2026-01-20 - 7.xlsx;
2416;TECLADO NUMERICO CABLEADO JALTECH;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;29000,000000;16900,000000;0.0;0.0;0.0;11361;ACCESORIOS Y PERIFERICOS;30 DIAS;MEDIA;07/11/2022;JALTECH;Si;Si;Plantilla items - 2026-01-20 - 7.xlsx;
2417;TECLADO GAMER JALTECH GK1012;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;49000,000000;33900,000000;0.0;0.0;0.0;1138500;TECLADOS;30 DIAS;MEDIA;07/11/2022;JALTECH;Si;Si;Plantilla items - 2026-01-20 - 7.xlsx;
2418;CABLE ADAPTADOR LIGHTNING 3 EN 1 JALTECH;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;68000,000000;47900,000000;0.0;0.0;0.0;1138971;ACCESORIOS Y PERIFERICOS;30 DIAS;MEDIA;07/11/2022;JALTECH;Si;Si;Plantilla items - 2026-01-20 - 7.xlsx;
2419;MICROFONOS SMARTHPHONE X2 K9;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;55000,000000;42900,000000;0.0;0.0;0.0;30541;ACCESORIOS Y PERIFERICOS;30 DIAS;MEDIA;07/11/2022;JALTECH;Si;Si;Plantilla items - 2026-01-20 - 7.xlsx;
2420;SMART BAND M8 JALTECH;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;29000,000000;13900,000000;0.0;0.0;0.0;3056300;ACCESORIOS Y PERIFERICOS;30 DIAS;MEDIA;07/11/2022;JALTECH;Si;Si;Plantilla items - 2026-01-20 - 7.xlsx;
2421;AUDIFONOS BLUETOOTH F935;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;29000,000000;20900,000000;0.0;0.0;0.0;3057200;SONIDO;30 DIAS;MEDIA;07/11/2022;JALTECH;Si;Si;Plantilla items - 2026-01-20 - 7.xlsx;
2422;AUDIFONOS LENOVO TWS PRO LP1S;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;79000,000000;62900,000000;0.0;0.0;0.0;3057300;SONIDO;30 DIAS;MEDIA;07/11/2022;JALTECH;Si;Si;Plantilla items - 2026-01-20 - 7.xlsx;
2423;TECLADO BASIK BSK08T;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;27000,000000;14900,000000;0.0;0.0;0.0;7709330719486;TECLADOS;30 DIAS;MEDIA;07/11/2022;JALTECH;Si;Si;Plantilla items - 2026-01-20 - 7.xlsx;
2424;AUDIFONOS INALAMBRICOS POWER BANK F95 JALTECH;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;45000,000000;29900,000000;0.0;0.0;0.0;92089900;SONIDO;30 DIAS;MEDIA;07/11/2022;JALTECH;Si;Si;Plantilla items - 2026-01-20 - 7.xlsx;
2425;DIADEMA GAMER PRO 7.1 MAXIMUS RGB JYR;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;145000,000000;112500,000000;0.0;0.0;0.0;5738054720722;SONIDO;30 DIAS;MEDIA;07/11/2022;J&R;Si;Si;Plantilla items - 2026-01-20 - 7.xlsx;
2426;COMBO GAMER STARWAVE LE D CGM1019;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;85000,000000;67900,000000;0.0;0.0;0.0;XYJTSKU2203080148;ACCESORIOS Y PERIFERICOS;30 DIAS;MEDIA;07/11/2022;J&R;Si;Si;Plantilla items - 2026-01-20 - 7.xlsx;
2427;CONSOLA LITE GAME JC-019;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;79000,000000;63200,000000;0.0;0.0;0.0;5738054810195;GAMING;30 DIAS;MEDIA;07/11/2022;J&R;Si;Si;Plantilla items - 2026-01-20 - 7.xlsx;
2428;TABLET LENOVO TAB M9 HELIO G80;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;550000,000000;420000,000000;0.0;0.0;0.0;196802847896;CELULARES Y TABLETS;30 DIAS;MEDIA;07/11/2022;AMAZON;Si;Si;Plantilla items - 2026-01-20 - 7.xlsx;
2429;XBOX SERIES S 512 GB SSD;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;1450000,000000;1340000,000000;0.0;0.0;0.0;4549576167718;GAMING;30 DIAS;MEDIA;07/11/2022;VARIOS;Si;Si;Plantilla items - 2026-01-20 - 7.xlsx;
2430;GAME STICK M8;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;99000,000000;75000,000000;0.0;0.0;0.0;2921;GAMING;30 DIAS;MEDIA;07/11/2022;GABRIEL CARABOBO;Si;Si;Plantilla items - 2026-01-20 - 7.xlsx;
2431;PORTATIL HP RYZEN 3 +8GB+256GB SSD;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;1190000,000000;999000,000000;0.0;0.0;0.0;197192220948;COMPUTADORES;30 DIAS;MEDIA;07/11/2022;LEDACOM;Si;Si;Plantilla items - 2026-01-20 - 7.xlsx;
2432;TECLADO GAMER HAVIT KB885L;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;270000,000000;195000,000000;0.0;0.0;0.0;123458643535535;TECLADOS;30 DIAS;MEDIA;07/11/2022;HAVIT;Si;Si;Plantilla items - 2026-01-20 - 7.xlsx;
2433;TECLADO MECANICO GAMER HAVIT KB881L;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;199000,000000;139000,000000;0.0;0.0;0.0;6939119075798;TECLADOS;30 DIAS;MEDIA;07/11/2022;HAVIT;Si;Si;Plantilla items - 2026-01-20 - 7.xlsx;
2434;TECLADO MECANICO GAMER HAVIT KB890L;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;189000,000000;135000,000000;0.0;0.0;0.0;6939119068387;TECLADOS;30 DIAS;MEDIA;07/11/2022;HAVIT;Si;Si;Plantilla items - 2026-01-20 - 7.xlsx;
2435;RELOJ ANITA G-TIDE;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;249000,000000;195000,000000;0.0;0.0;0.0;6972287016507;ACCESORIOS Y PERIFERICOS;30 DIAS;MEDIA;07/11/2022;DISTRIMOVIL;Si;Si;Plantilla items - 2026-01-20 - 7.xlsx;
2436;SMARTWATCH Q1 G-TIDE;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;185000,000000;135000,000000;0.0;0.0;0.0;6972287016347;ACCESORIOS Y PERIFERICOS;30 DIAS;MEDIA;07/11/2022;DISTRIMOVIL;Si;Si;Plantilla items - 2026-01-20 - 7.xlsx;
2437;SMARTWATCH MOBULAA IW10;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;119000,000000;85000,000000;0.0;0.0;0.0;25159;ACCESORIOS Y PERIFERICOS;30 DIAS;MEDIA;07/11/2022;DISTRIMOVIL;Si;Si;Plantilla items - 2026-01-20 - 7.xlsx;
2438;SMARTWATCH X8 ULTRA 3 PULSERAS;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;89000,000000;60000,000000;0.0;0.0;0.0;25160;ACCESORIOS Y PERIFERICOS;30 DIAS;MEDIA;07/11/2022;DISTRIMOVIL;Si;Si;Plantilla items - 2026-01-20 - 7.xlsx;
2439;DIADEMA N65BT BLUETOOTH;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;45000,000000;30000,000000;0.0;0.0;0.0;AN'65BT;SONIDO;30 DIAS;MEDIA;07/11/2022;DISTRIMOVIL;Si;Si;Plantilla items - 2026-01-20 - 7.xlsx;
2440;ECHO POP AZUL;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;175000,000000;98800,000000;0.0;0.0;0.0;840268935870;SONIDO;30 DIAS;MEDIA;07/11/2022;AMAZON;Si;Si;Plantilla items - 2026-01-20 - 7.xlsx;
2442;"PORTATIL ACER 15.6"" CORE I3 N305+8+512";;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;1490000,000000;1339000,000000;0.0;0.0;0.0;789645123456;COMPUTADORES;30 DIAS;MEDIA;07/11/2022;LEDACOM;Si;Si;Plantilla items - 2026-01-20 - 7.xlsx;
2443;MOUSE USB GENIUS DX-110;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;25000,000000;13900,000000;0.0;0.0;0.0;091163251477;ACCESORIOS Y PERIFERICOS;30 DIAS;MEDIA;07/11/2022;@PC;Si;Si;Plantilla items - 2026-01-20 - 7.xlsx;
2444;MEMORIA USB 128 GB KINGSTON EXODIA;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;48000,000000;28900,000000;0.0;0.0;0.0;740617309928;ALMACENAMIENTO;30 DIAS;MEDIA;07/11/2022;@PC;Si;Si;Plantilla items - 2026-01-20 - 7.xlsx;
2445;ECHO SHOW 8 BLANCO;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;435000,000000;320000,000000;0.0;0.0;0.0;840080570136;ACCESORIOS Y PERIFERICOS;30 DIAS;MEDIA;07/11/2022;AMAZON;Si;Si;Plantilla items - 2026-01-20 - 7.xlsx;
2446;ECHO SHOW 8 NEGRO;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;450000,000000;320000,000000;0.0;0.0;0.0;840080510798;CELULARES Y TABLETS;30 DIAS;MEDIA;07/11/2022;AMAZON;Si;Si;Plantilla items - 2026-01-20 - 7.xlsx;
2447;AUDIFONOS JBL TUNE 710BT;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;290000,000000;220000,000000;0.0;0.0;0.0;6925281988257;SONIDO;30 DIAS;MEDIA;07/11/2022;AMAZON;Si;Si;Plantilla items - 2026-01-20 - 7.xlsx;
2448;ECHO DOT 5TA GEN RELOJ;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;289000,000000;200000,000000;0.0;0.0;0.0;840080558066;SONIDO;30 DIAS;MEDIA;07/11/2022;AMAZON;Si;Si;Plantilla items - 2026-01-20 - 7.xlsx;
2449;MOUSE INALAMBRICO LOGITECH M185;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;59000,000000;34500,000000;0.0;0.0;0.0;097855074126;MOUSES;30 DIAS;MEDIA;07/11/2022;@PC;Si;Si;Plantilla items - 2026-01-20 - 7.xlsx;
2450;CABEZAL ORIGINAL HP MOH51AK;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;180000,000000;119000,000000;0.0;0.0;0.0;193905505203;IMPRESION;30 DIAS;MEDIA;07/11/2022;@PC;Si;Si;Plantilla items - 2026-01-20 - 7.xlsx;
2451;PATILLERA VGR-085;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;59000,000000;43000,000000;0.0;0.0;0.0;6973224080858;PELUQUERIA;30 DIAS;MEDIA;07/11/2022;GABRIEL CARABOBO;Si;Si;Plantilla items - 2026-01-20 - 7.xlsx;
2452;RIZADOR 3 TUBOS;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;49000,000000;34000,000000;0.0;0.0;0.0;7702202400192;PELUQUERIA;30 DIAS;MEDIA;07/11/2022;GABRIEL CARABOBO;Si;Si;Plantilla items - 2026-01-20 - 7.xlsx;
2453;PORTATIL ASUS X515 CORE I3 11AVA + 8GB+256GB;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;1350000,000000;1090000,000000;0.0;0.0;0.0;4711387327616;COMPUTADORES;30 DIAS;MEDIA;07/11/2022;LEDACOM;Si;Si;Plantilla items - 2026-01-20 - 7.xlsx;
2454;PILAS AAA RECARGABLES BESTON X4;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;29000,000000;19740,000000;0.0;0.0;0.0;6954880066677;ENERGIA;30 DIAS;MEDIA;07/11/2022;SOLUENERGIA;Si;Si;Plantilla items - 2026-01-20 - 7.xlsx;
2455;DRON TIPO AVION CON CONTROL;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;219000,000000;160000,000000;0.0;0.0;0.0;8607547719482;ACCESORIOS Y PERIFERICOS;30 DIAS;MEDIA;07/11/2022;SOLUENERGIA;Si;Si;Plantilla items - 2026-01-20 - 7.xlsx;
2456;CONVERTIDOR 12510;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;2000,000000;833,000000;0.0;0.0;0.0;25161;SONIDO;30 DIAS;MEDIA;07/11/2022;ALBERTO ABS;Si;Si;Plantilla items - 2026-01-20 - 7.xlsx;
2457;CONVERTIDOR DE AUDIO 413;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;2000,000000;125,000000;0.0;0.0;0.0;25162;SONIDO;30 DIAS;MEDIA;07/11/2022;ALBERTO ABS;Si;Si;Plantilla items - 2026-01-20 - 7.xlsx;
2458;CABLE 1X1 3.6 MTS MAXLIN DESOXIGENADO;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;9000,000000;4998,000000;0.0;0.0;0.0;21091;SONIDO;30 DIAS;MEDIA;07/11/2022;ALBERTO ABS;Si;Si;Plantilla items - 2026-01-20 - 7.xlsx;
2459;CABLE 1X1 5.5 MTS MAXLIN DESOXIGENADO;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;12000,000000;6664,000000;0.0;0.0;0.0;21092;SONIDO;30 DIAS;MEDIA;07/11/2022;ALBERTO ABS;Si;Si;Plantilla items - 2026-01-20 - 7.xlsx;
2460;CABLE 1X1 7.5 MTS MAXLIN DESOXIGENADO;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;19000,000000;8092,000000;0.0;0.0;0.0;21093;SONIDO;30 DIAS;MEDIA;07/11/2022;ALBERTO ABS;Si;Si;Plantilla items - 2026-01-20 - 7.xlsx;
2461;CABLE 2X2 3.6 MTS MAXLIN DESOXIGENADO;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;12000,000000;5831,000000;0.0;0.0;0.0;21094;SONIDO;30 DIAS;MEDIA;07/11/2022;ALBERTO ABS;Si;Si;Plantilla items - 2026-01-20 - 7.xlsx;
2462;CABLE 3X3 1.6 MTS MAXLIN DESOXIGENADO;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;8000,000000;3927,000000;0.0;0.0;0.0;21096;SONIDO;30 DIAS;MEDIA;07/11/2022;ALBERTO ABS;Si;Si;Plantilla items - 2026-01-20 - 7.xlsx;
2463;CONVERTIDOR OPTICO A ANALOGICO AVS + CABLE;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;45000,000000;30464,000000;0.0;0.0;0.0;21097;SONIDO;30 DIAS;MEDIA;07/11/2022;ALBERTO ABS;Si;Si;Plantilla items - 2026-01-20 - 7.xlsx;
2464;MEMORIA USB 64 GB KINGSTON ONYX;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;34000,000000;16763,000000;0.0;0.0;0.0;740617332605;ALMACENAMIENTO;30 DIAS;MEDIA;07/11/2022;MPS;Si;Si;Plantilla items - 2026-01-20 - 7.xlsx;
2465;MEMORIA USB ADATA 32 GB C008;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;27000,000000;11400,000000;0.0;0.0;0.0;4718050609666;ALMACENAMIENTO;30 DIAS;MEDIA;07/11/2022;MPS;Si;Si;Plantilla items - 2026-01-20 - 7.xlsx;
2466;DIADEMA BT MOTIVOS;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;69000,000000;49000,000000;0.0;0.0;0.0;8605581008067;SONIDO;30 DIAS;MEDIA;07/11/2022;MIGUEL SISUBIT;Si;Si;Plantilla items - 2026-01-20 - 7.xlsx;
2467;CABLE V8 OSTRICH 6A;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;10000,000000;5500,000000;0.0;0.0;0.0;3123;CABLES CELULAR;30 DIAS;MEDIA;07/11/2022;MIGUEL SISUBIT;Si;Si;Plantilla items - 2026-01-20 - 7.xlsx;
2468;CABLE TIPO C OSTRICH 6A;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;10000,000000;5500,000000;0.0;0.0;0.0;3124;CABLES CELULAR;30 DIAS;MEDIA;07/11/2022;MIGUEL SISUBIT;Si;Si;Plantilla items - 2026-01-20 - 7.xlsx;
2469;CARGADOR CARRO OSTRICH;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;29000,000000;18000,000000;0.0;0.0;0.0;6956746465464;ENERGIA;30 DIAS;MEDIA;07/11/2022;MIGUEL SISUBIT;Si;Si;Plantilla items - 2026-01-20 - 7.xlsx;
2470;HOLDER UNIVERSAL RETROVISOR SISU;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;22000,000000;13000,000000;0.0;0.0;0.0;25163;ACCESORIOS Y PERIFERICOS;30 DIAS;MEDIA;07/11/2022;MIGUEL SISUBIT;Si;Si;Plantilla items - 2026-01-20 - 7.xlsx;
2471;PARLANTE BLUETOOTH KOOLER;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;85000,000000;60000,000000;0.0;0.0;0.0;21098;SONIDO;30 DIAS;MEDIA;07/11/2022;MIGUEL SISUBIT;Si;Si;Plantilla items - 2026-01-20 - 7.xlsx;
2472;PARLANTE TIPO FLIP 6 SISU;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;99000,000000;78000,000000;0.0;0.0;0.0;21099;SONIDO;30 DIAS;MEDIA;07/11/2022;MIGUEL SISUBIT;Si;Si;Plantilla items - 2026-01-20 - 7.xlsx;
2473;TORRE CORE I5+ 24GB RAM + 1TB SSD;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;1700000,000000;1350000,000000;0.0;0.0;0.0;1.1.2979;COMPUTADORES;30 DIAS;MEDIA;07/11/2022;JANUS;Si;Si;Plantilla items - 2026-01-20 - 7.xlsx;
2474;"MONITOR JANUS 22""";;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;600000,000000;400000,000000;0.0;0.0;0.0;7709649287867;COMPUTADORES;30 DIAS;MEDIA;07/11/2022;JANUS;Si;Si;Plantilla items - 2026-01-20 - 7.xlsx;
2475;"COMPUTADOR PORTATIL ASUS 15"" E1504G RYZEN 5 7MA+512 GB SSD +16 GB RAM";;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;1950000,000000;1759000,000000;0.0;0.0;0.0;4711387145715;COMPUTADORES;30 DIAS;MEDIA;07/11/2022;LEDACOM;Si;Si;Plantilla items - 2026-01-20 - 7.xlsx;
2476;MICRO SD ADATA 32GB PREMIER CLASE 10 A1;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;27000,000000;10574,000000;0.0;0.0;0.0;4713218461926;ALMACENAMIENTO;30 DIAS;MEDIA;07/11/2022;MPS;Si;Si;Plantilla items - 2026-01-20 - 7.xlsx;
2477;LICENCIA OFFICE 2021;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;190000,000000;149000,000000;0.0;0.0;0.0;321654987789;ACCESORIOS Y PERIFERICOS;30 DIAS;MEDIA;07/11/2022;VARIOS;Si;Si;Plantilla items - 2026-01-20 - 7.xlsx;
2478;MICROFONO GAMER MIJR-003;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;68000,000000;48200,000000;0.0;0.0;0.0;5738020190030;GAMING;30 DIAS;MEDIA;07/11/2022;J&R;Si;Si;Plantilla items - 2026-01-20 - 7.xlsx;
2479;TABLET PARA NIÑOS KRONO 32/2GB;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;280000,000000;210000,000000;0.0;0.0;0.0;7707137372651;CELULARES Y TABLETS;30 DIAS;MEDIA;07/11/2022;VARIOS;Si;Si;Plantilla items - 2026-01-20 - 7.xlsx;
2480;MAQUINA VGR V-332;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;79000,000000;57000,000000;0.0;0.0;0.0;6973224083323;PELUQUERIA;30 DIAS;MEDIA;07/11/2022;GABRIEL CARABOBO;Si;Si;Plantilla items - 2026-01-20 - 7.xlsx;
2481;MAQUINA VGR-278;;;;;;;;;;Ventas;Inventarios;Costos del inventario;Unidad;;Si;85000,000000;58000,000000;0.0;0.0;0.0;6973224082784;PELUQUERIA;30 DIAS;MEDIA;07/11/2022;GABRIEL CARABOBO;Si;Si;Plantilla items - 2026-01-20 - 7.xlsx;
